SSC-cover: 0.0 #test cases: 0 #adversarial examples: 0
SSC-cover: 0.007659574468085106 #test cases: 1 #adversarial examples: 0 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 120) #cond_pos 
SSC-cover: 0.06326241134751773 #test cases: 14 #adversarial examples: 2 #diff: 0.02745100937637629 #dec_layer: dense_2 #dec_pos: (0, 28) #cond_pos 
SSC-cover: 0.06340425531914894 #test cases: 14 #adversarial examples: 3 #diff: 0.031372578705058385 #dec_layer: dense_3 #dec_pos: (0, 8) #cond_pos 
SSC-cover: 0.07106382978723404 #test cases: 15 #adversarial examples: 3 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 11) #cond_pos 
SSC-cover: 0.07872340425531915 #test cases: 16 #adversarial examples: 3 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 96) #cond_pos 
SSC-cover: 0.08638297872340425 #test cases: 17 #adversarial examples: 3 #diff: 0.003921597611670435 #dec_layer: dense_1 #dec_pos: (0, 48) #cond_pos 
SSC-cover: 0.08666666666666667 #test cases: 18 #adversarial examples: 3 #diff: 0.011764735567803497 #dec_layer: dense_2 #dec_pos: (0, 46) #cond_pos 
SSC-cover: 0.08695035460992907 #test cases: 18 #adversarial examples: 4 #diff: 0.015686304195254464 #dec_layer: dense_2 #dec_pos: (0, 55) #cond_pos 
SSC-cover: 0.09460992907801419 #test cases: 19 #adversarial examples: 4 #diff: 0.003921597377926744 #dec_layer: dense_1 #dec_pos: (0, 36) #cond_pos 
SSC-cover: 0.10226950354609929 #test cases: 19 #adversarial examples: 5 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 98) #cond_pos 
SSC-cover: 0.1025531914893617 #test cases: 20 #adversarial examples: 5 #diff: 0.03137257823757095 #dec_layer: dense_2 #dec_pos: (0, 1) #cond_pos 
SSC-cover: 0.1102127659574468 #test cases: 21 #adversarial examples: 5 #diff: 0.0039215978454141265 #dec_layer: dense_1 #dec_pos: (0, 69) #cond_pos 
SSC-cover: 0.11787234042553192 #test cases: 22 #adversarial examples: 5 #diff: 0.0039215978454141265 #dec_layer: dense_1 #dec_pos: (0, 4) #cond_pos 
SSC-cover: 0.11801418439716312 #test cases: 23 #adversarial examples: 5 #diff: 0.039215715258729245 #dec_layer: dense_3 #dec_pos: (0, 9) #cond_pos 
SSC-cover: 0.11815602836879432 #test cases: 23 #adversarial examples: 6 #diff: 0.011764735567803497 #dec_layer: dense_3 #dec_pos: (0, 1) #cond_pos 
SSC-cover: 0.12581560283687943 #test cases: 24 #adversarial examples: 6 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 125) #cond_pos 
SSC-cover: 0.13347517730496453 #test cases: 25 #adversarial examples: 6 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 63) #cond_pos 
SSC-cover: 0.13375886524822694 #test cases: 26 #adversarial examples: 6 #diff: 0.031372578705058385 #dec_layer: dense_2 #dec_pos: (0, 34) #cond_pos 
SSC-cover: 0.13404255319148936 #test cases: 27 #adversarial examples: 6 #diff: 0.03529414663127822 #dec_layer: dense_2 #dec_pos: (0, 50) #cond_pos 
SSC-cover: 0.14170212765957446 #test cases: 28 #adversarial examples: 6 #diff: 0.003921596442951869 #dec_layer: dense_1 #dec_pos: (0, 70) #cond_pos 
SSC-cover: 0.14936170212765956 #test cases: 29 #adversarial examples: 6 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 60) #cond_pos 
SSC-cover: 0.14950354609929078 #test cases: 30 #adversarial examples: 6 #diff: 0.01960787188773061 #dec_layer: dense_3 #dec_pos: (0, 3) #cond_pos 
SSC-cover: 0.15716312056737589 #test cases: 31 #adversarial examples: 6 #diff: 0.0039215980791578176 #dec_layer: dense_1 #dec_pos: (0, 66) #cond_pos 
SSC-cover: 0.1574468085106383 #test cases: 32 #adversarial examples: 6 #diff: 0.031372578705058385 #dec_layer: dense_2 #dec_pos: (0, 47) #cond_pos 
SSC-cover: 0.15773049645390072 #test cases: 33 #adversarial examples: 6 #diff: 0.01960787282270543 #dec_layer: dense_2 #dec_pos: (0, 23) #cond_pos 
SSC-cover: 0.1580141843971631 #test cases: 34 #adversarial examples: 6 #diff: 0.007843166472865093 #dec_layer: dense_2 #dec_pos: (0, 57) #cond_pos 
SSC-cover: 0.15815602836879433 #test cases: 35 #adversarial examples: 6 #diff: 0.023529413839181265 #dec_layer: dense_3 #dec_pos: (0, 5) #cond_pos 
SSC-cover: 0.16581560283687943 #test cases: 36 #adversarial examples: 6 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 42) #cond_pos 
SSC-cover: 0.17347517730496453 #test cases: 37 #adversarial examples: 6 #diff: 0.003921597611670435 #dec_layer: dense_1 #dec_pos: (0, 37) #cond_pos 
SSC-cover: 0.18113475177304963 #test cases: 38 #adversarial examples: 6 #diff: 0.0039215978454141265 #dec_layer: dense_1 #dec_pos: (0, 116) #cond_pos 
SSC-cover: 0.18127659574468086 #test cases: 39 #adversarial examples: 6 #diff: 0.03529414709876566 #dec_layer: dense_3 #dec_pos: (0, 2) #cond_pos 
SSC-cover: 0.18156028368794327 #test cases: 40 #adversarial examples: 6 #diff: 0.01960786955029359 #dec_layer: dense_2 #dec_pos: (0, 40) #cond_pos 
SSC-cover: 0.18921985815602838 #test cases: 41 #adversarial examples: 6 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 44) #cond_pos 
SSC-cover: 0.1895035460992908 #test cases: 42 #adversarial examples: 6 #diff: 0.039215713388779605 #dec_layer: dense_2 #dec_pos: (0, 61) #cond_pos 
SSC-cover: 0.18978723404255318 #test cases: 43 #adversarial examples: 6 #diff: 0.01960787282270543 #dec_layer: dense_2 #dec_pos: (0, 3) #cond_pos 
SSC-cover: 0.1900709219858156 #test cases: 44 #adversarial examples: 6 #diff: 0.02745101007760742 #dec_layer: dense_2 #dec_pos: (0, 0) #cond_pos 
SSC-cover: 0.19035460992907802 #test cases: 44 #adversarial examples: 7 #diff: 0.031372578003827256 #dec_layer: dense_2 #dec_pos: (0, 25) #cond_pos 
SSC-cover: 0.1904964539007092 #test cases: 45 #adversarial examples: 7 #diff: 0.03529414733250935 #dec_layer: dense_3 #dec_pos: (0, 4) #cond_pos 
SSC-cover: 0.1981560283687943 #test cases: 46 #adversarial examples: 7 #diff: 0.003921597144182942 #dec_layer: dense_1 #dec_pos: (0, 84) #cond_pos 
SSC-cover: 0.20581560283687944 #test cases: 47 #adversarial examples: 7 #diff: 0.0039215978454141265 #dec_layer: dense_1 #dec_pos: (0, 67) #cond_pos 
SSC-cover: 0.21347517730496454 #test cases: 48 #adversarial examples: 7 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 83) #cond_pos 
SSC-cover: 0.22113475177304964 #test cases: 49 #adversarial examples: 7 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 97) #cond_pos 
SSC-cover: 0.22141843971631206 #test cases: 50 #adversarial examples: 7 #diff: 0.011764734866572368 #dec_layer: dense_2 #dec_pos: (0, 49) #cond_pos 
SSC-cover: 0.22907801418439716 #test cases: 51 #adversarial examples: 7 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 92) #cond_pos 
SSC-cover: 0.23673758865248226 #test cases: 52 #adversarial examples: 7 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 123) #cond_pos 
SSC-cover: 0.24439716312056736 #test cases: 53 #adversarial examples: 7 #diff: 0.0039215832364325465 #dec_layer: dense_1 #dec_pos: (0, 43) #cond_pos 
SSC-cover: 0.24468085106382978 #test cases: 54 #adversarial examples: 7 #diff: 0.031372577536339874 #dec_layer: dense_2 #dec_pos: (0, 19) #cond_pos 
SSC-cover: 0.2523404255319149 #test cases: 55 #adversarial examples: 7 #diff: 0.003921597611670435 #dec_layer: dense_1 #dec_pos: (0, 99) #cond_pos 
SSC-cover: 0.2526241134751773 #test cases: 55 #adversarial examples: 8 #diff: 0.039215699948516536 #dec_layer: dense_2 #dec_pos: (0, 51) #cond_pos 
SSC-cover: 0.2602836879432624 #test cases: 56 #adversarial examples: 8 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 34) #cond_pos 
SSC-cover: 0.26056737588652484 #test cases: 57 #adversarial examples: 8 #diff: 0.011764734866572368 #dec_layer: dense_2 #dec_pos: (0, 20) #cond_pos 
SSC-cover: 0.2682269503546099 #test cases: 58 #adversarial examples: 8 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 64) #cond_pos 
SSC-cover: 0.27588652482269505 #test cases: 59 #adversarial examples: 8 #diff: 0.0039215978454141265 #dec_layer: dense_1 #dec_pos: (0, 117) #cond_pos 
SSC-cover: 0.2835460992907801 #test cases: 60 #adversarial examples: 8 #diff: 0.0039215980791578176 #dec_layer: dense_1 #dec_pos: (0, 49) #cond_pos 
SSC-cover: 0.29120567375886525 #test cases: 61 #adversarial examples: 8 #diff: 0.0039215980791578176 #dec_layer: dense_1 #dec_pos: (0, 45) #cond_pos 
SSC-cover: 0.29148936170212764 #test cases: 62 #adversarial examples: 8 #diff: 0.015686304195254464 #dec_layer: dense_2 #dec_pos: (0, 52) #cond_pos 
SSC-cover: 0.2917730496453901 #test cases: 62 #adversarial examples: 9 #diff: 0.03529414686502197 #dec_layer: dense_2 #dec_pos: (0, 32) #cond_pos 
SSC-cover: 0.29943262411347515 #test cases: 62 #adversarial examples: 10 #diff: 0.007843166940352475 #dec_layer: dense_1 #dec_pos: (0, 8) #cond_pos 
SSC-cover: 0.3070921985815603 #test cases: 63 #adversarial examples: 10 #diff: 0.003921597144182942 #dec_layer: dense_1 #dec_pos: (0, 55) #cond_pos 
SSC-cover: 0.3147517730496454 #test cases: 64 #adversarial examples: 10 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 100) #cond_pos 
SSC-cover: 0.3150354609929078 #test cases: 65 #adversarial examples: 10 #diff: 0.023529440982669014 #dec_layer: dense_2 #dec_pos: (0, 14) #cond_pos 
SSC-cover: 0.32269503546099293 #test cases: 66 #adversarial examples: 10 #diff: 0.0039215978454141265 #dec_layer: dense_1 #dec_pos: (0, 127) #cond_pos 
SSC-cover: 0.3229787234042553 #test cases: 66 #adversarial examples: 11 #diff: 0.01960784638044881 #dec_layer: dense_2 #dec_pos: (0, 48) #cond_pos 
SSC-cover: 0.3232624113475177 #test cases: 67 #adversarial examples: 11 #diff: 0.02745100961011998 #dec_layer: dense_2 #dec_pos: (0, 15) #cond_pos 
SSC-cover: 0.32354609929078015 #test cases: 68 #adversarial examples: 11 #diff: 0.027451009843863672 #dec_layer: dense_2 #dec_pos: (0, 53) #cond_pos 
SSC-cover: 0.32382978723404254 #test cases: 69 #adversarial examples: 11 #diff: 0.02745101007760742 #dec_layer: dense_2 #dec_pos: (0, 54) #cond_pos 
SSC-cover: 0.324113475177305 #test cases: 69 #adversarial examples: 12 #diff: 0.03921571595996032 #dec_layer: dense_2 #dec_pos: (0, 56) #cond_pos 
SSC-cover: 0.3243971631205674 #test cases: 70 #adversarial examples: 12 #diff: 0.01176473533405975 #dec_layer: dense_2 #dec_pos: (0, 9) #cond_pos 
SSC-cover: 0.3320567375886525 #test cases: 71 #adversarial examples: 12 #diff: 0.003921597611670435 #dec_layer: dense_1 #dec_pos: (0, 76) #cond_pos 
SSC-cover: 0.3397163120567376 #test cases: 72 #adversarial examples: 12 #diff: 0.007843166940352475 #dec_layer: dense_1 #dec_pos: (0, 124) #cond_pos 
SSC-cover: 0.34 #test cases: 72 #adversarial examples: 13 #diff: 0.01960787282270543 #dec_layer: dense_2 #dec_pos: (0, 39) #cond_pos 
SSC-cover: 0.3476595744680851 #test cases: 73 #adversarial examples: 13 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 23) #cond_pos 
SSC-cover: 0.34794326241134754 #test cases: 74 #adversarial examples: 13 #diff: 0.05490199046976424 #dec_layer: dense_2 #dec_pos: (0, 7) #cond_pos 
SSC-cover: 0.3556028368794326 #test cases: 74 #adversarial examples: 14 #diff: 0.0039215980791578176 #dec_layer: dense_1 #dec_pos: (0, 85) #cond_pos 
SSC-cover: 0.35588652482269506 #test cases: 74 #adversarial examples: 15 #diff: 0.023529441450156396 #dec_layer: dense_2 #dec_pos: (0, 21) #cond_pos 
SSC-cover: 0.35617021276595745 #test cases: 74 #adversarial examples: 16 #diff: 0.03921571595996032 #dec_layer: dense_2 #dec_pos: (0, 17) #cond_pos 
SSC-cover: 0.35645390070921984 #test cases: 74 #adversarial examples: 17 #diff: 0.031372578471314694 #dec_layer: dense_2 #dec_pos: (0, 2) #cond_pos 
SSC-cover: 0.3565957446808511 #test cases: 75 #adversarial examples: 17 #diff: 0.031372578705058385 #dec_layer: dense_3 #dec_pos: (0, 0) #cond_pos 
SSC-cover: 0.36425531914893616 #test cases: 76 #adversarial examples: 17 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 68) #cond_pos 
SSC-cover: 0.3719148936170213 #test cases: 77 #adversarial examples: 17 #diff: 0.007843166706608784 #dec_layer: dense_1 #dec_pos: (0, 107) #cond_pos 
SSC-cover: 0.3721985815602837 #test cases: 78 #adversarial examples: 17 #diff: 0.015686303961510772 #dec_layer: dense_2 #dec_pos: (0, 22) #cond_pos 
SSC-cover: 0.3724822695035461 #test cases: 79 #adversarial examples: 17 #diff: 0.007843166940352475 #dec_layer: dense_2 #dec_pos: (0, 12) #cond_pos 
SSC-cover: 0.3801418439716312 #test cases: 80 #adversarial examples: 17 #diff: 0.0039215980791578176 #dec_layer: dense_1 #dec_pos: (0, 38) #cond_pos 
SSC-cover: 0.38780141843971633 #test cases: 81 #adversarial examples: 17 #diff: 0.003921597377926744 #dec_layer: dense_1 #dec_pos: (0, 104) #cond_pos 
SSC-cover: 0.3954609929078014 #test cases: 82 #adversarial examples: 17 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 71) #cond_pos 
SSC-cover: 0.40312056737588653 #test cases: 82 #adversarial examples: 18 #diff: 0.0039215980791578176 #dec_layer: dense_1 #dec_pos: (0, 72) #cond_pos 
SSC-cover: 0.41078014184397166 #test cases: 83 #adversarial examples: 18 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 29) #cond_pos 
SSC-cover: 0.41843971631205673 #test cases: 84 #adversarial examples: 18 #diff: 0.0039215945730022295 #dec_layer: dense_1 #dec_pos: (0, 108) #cond_pos 
SSC-cover: 0.42609929078014186 #test cases: 85 #adversarial examples: 18 #diff: 0.0039215980791578176 #dec_layer: dense_1 #dec_pos: (0, 93) #cond_pos 
SSC-cover: 0.42638297872340425 #test cases: 86 #adversarial examples: 18 #diff: 0.03921571572621663 #dec_layer: dense_2 #dec_pos: (0, 59) #cond_pos 
SSC-cover: 0.4340425531914894 #test cases: 87 #adversarial examples: 18 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 65) #cond_pos 
SSC-cover: 0.44170212765957445 #test cases: 88 #adversarial examples: 18 #diff: 0.0039215980791578176 #dec_layer: dense_1 #dec_pos: (0, 73) #cond_pos 
SSC-cover: 0.4493617021276596 #test cases: 89 #adversarial examples: 18 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 12) #cond_pos 
SSC-cover: 0.4570212765957447 #test cases: 90 #adversarial examples: 18 #diff: 0.003921595741720796 #dec_layer: dense_1 #dec_pos: (0, 74) #cond_pos 
SSC-cover: 0.4573049645390071 #test cases: 91 #adversarial examples: 18 #diff: 0.02745101007760742 #dec_layer: dense_2 #dec_pos: (0, 5) #cond_pos 
SSC-cover: 0.4649645390070922 #test cases: 92 #adversarial examples: 18 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 31) #cond_pos 
SSC-cover: 0.4726241134751773 #test cases: 93 #adversarial examples: 18 #diff: 0.0039215978454141265 #dec_layer: dense_1 #dec_pos: (0, 19) #cond_pos 
SSC-cover: 0.4802836879432624 #test cases: 94 #adversarial examples: 18 #diff: 0.0039215980791578176 #dec_layer: dense_1 #dec_pos: (0, 16) #cond_pos 
SSC-cover: 0.4879432624113475 #test cases: 95 #adversarial examples: 18 #diff: 0.007843166940352475 #dec_layer: dense_1 #dec_pos: (0, 46) #cond_pos 
SSC-cover: 0.48822695035460995 #test cases: 96 #adversarial examples: 18 #diff: 0.015686303727767026 #dec_layer: dense_2 #dec_pos: (0, 18) #cond_pos 
SSC-cover: 0.48851063829787233 #test cases: 96 #adversarial examples: 19 #diff: 0.023529441450156396 #dec_layer: dense_2 #dec_pos: (0, 58) #cond_pos 
SSC-cover: 0.49617021276595746 #test cases: 97 #adversarial examples: 19 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 77) #cond_pos 
SSC-cover: 0.49645390070921985 #test cases: 98 #adversarial examples: 19 #diff: 0.02745100867514516 #dec_layer: dense_2 #dec_pos: (0, 33) #cond_pos 
SSC-cover: 0.49673758865248224 #test cases: 99 #adversarial examples: 19 #diff: 0.01960787282270543 #dec_layer: dense_2 #dec_pos: (0, 43) #cond_pos 
SSC-cover: 0.5043971631205674 #test cases: 100 #adversarial examples: 19 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 75) #cond_pos 
SSC-cover: 0.5046808510638298 #test cases: 100 #adversarial examples: 20 #diff: 0.019607870952755846 #dec_layer: dense_2 #dec_pos: (0, 8) #cond_pos 
SSC-cover: 0.5049645390070922 #test cases: 101 #adversarial examples: 20 #diff: 0.0274510091426326 #dec_layer: dense_2 #dec_pos: (0, 44) #cond_pos 
SSC-cover: 0.5052482269503547 #test cases: 102 #adversarial examples: 20 #diff: 0.027451007973914088 #dec_layer: dense_2 #dec_pos: (0, 60) #cond_pos 
SSC-cover: 0.5129078014184397 #test cases: 103 #adversarial examples: 20 #diff: 0.0039215980791578176 #dec_layer: dense_1 #dec_pos: (0, 78) #cond_pos 
SSC-cover: 0.5131914893617021 #test cases: 104 #adversarial examples: 20 #diff: 0.01960787258896174 #dec_layer: dense_2 #dec_pos: (0, 62) #cond_pos 
SSC-cover: 0.5208510638297872 #test cases: 105 #adversarial examples: 20 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 35) #cond_pos 
SSC-cover: 0.5211347517730497 #test cases: 106 #adversarial examples: 20 #diff: 0.01960787282270543 #dec_layer: dense_2 #dec_pos: (0, 13) #cond_pos 
SSC-cover: 0.5214184397163121 #test cases: 107 #adversarial examples: 20 #diff: 0.007843166940352475 #dec_layer: dense_2 #dec_pos: (0, 16) #cond_pos 
SSC-cover: 0.5217021276595745 #test cases: 108 #adversarial examples: 20 #diff: 0.007843166940352475 #dec_layer: dense_2 #dec_pos: (0, 10) #cond_pos 
SSC-cover: 0.5293617021276595 #test cases: 109 #adversarial examples: 20 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 39) #cond_pos 
SSC-cover: 0.5370212765957447 #test cases: 109 #adversarial examples: 21 #diff: 0.00784316577163402 #dec_layer: dense_1 #dec_pos: (0, 13) #cond_pos 
SSC-cover: 0.5373049645390071 #test cases: 110 #adversarial examples: 21 #diff: 0.015686304195254464 #dec_layer: dense_2 #dec_pos: (0, 11) #cond_pos 
SSC-cover: 0.5449645390070922 #test cases: 110 #adversarial examples: 22 #diff: 0.0039215980791578176 #dec_layer: dense_1 #dec_pos: (0, 101) #cond_pos 
SSC-cover: 0.5526241134751773 #test cases: 111 #adversarial examples: 22 #diff: 0.007843166940352475 #dec_layer: dense_1 #dec_pos: (0, 41) #cond_pos 
SSC-cover: 0.5602836879432624 #test cases: 112 #adversarial examples: 22 #diff: 0.0039215978454141265 #dec_layer: dense_1 #dec_pos: (0, 14) #cond_pos 
SSC-cover: 0.5679432624113475 #test cases: 113 #adversarial examples: 22 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 30) #cond_pos 
SSC-cover: 0.5756028368794326 #test cases: 114 #adversarial examples: 22 #diff: 0.0039215978454141265 #dec_layer: dense_1 #dec_pos: (0, 79) #cond_pos 
SSC-cover: 0.5832624113475178 #test cases: 114 #adversarial examples: 23 #diff: 0.007843144208777186 #dec_layer: dense_1 #dec_pos: (0, 15) #cond_pos 
SSC-cover: 0.5835460992907802 #test cases: 115 #adversarial examples: 23 #diff: 0.023529440047694195 #dec_layer: dense_2 #dec_pos: (0, 26) #cond_pos 
SSC-cover: 0.5912056737588652 #test cases: 116 #adversarial examples: 23 #diff: 0.0039215980791578176 #dec_layer: dense_1 #dec_pos: (0, 40) #cond_pos 
SSC-cover: 0.5914893617021276 #test cases: 117 #adversarial examples: 23 #diff: 0.01176473533405975 #dec_layer: dense_2 #dec_pos: (0, 37) #cond_pos 
SSC-cover: 0.5991489361702128 #test cases: 118 #adversarial examples: 23 #diff: 0.003921597611670435 #dec_layer: dense_1 #dec_pos: (0, 56) #cond_pos 
SSC-cover: 0.6068085106382979 #test cases: 119 #adversarial examples: 23 #diff: 0.003921597377926744 #dec_layer: dense_1 #dec_pos: (0, 47) #cond_pos 
SSC-cover: 0.614468085106383 #test cases: 120 #adversarial examples: 23 #diff: 0.015686303494023335 #dec_layer: dense_1 #dec_pos: (0, 114) #cond_pos 
SSC-cover: 0.6147517730496453 #test cases: 120 #adversarial examples: 24 #diff: 0.02745101007760742 #dec_layer: dense_2 #dec_pos: (0, 27) #cond_pos 
SSC-cover: 0.6150354609929078 #test cases: 121 #adversarial examples: 24 #diff: 0.015686303961510772 #dec_layer: dense_2 #dec_pos: (0, 29) #cond_pos 
SSC-cover: 0.6226950354609929 #test cases: 122 #adversarial examples: 24 #diff: 0.003921597611670435 #dec_layer: dense_1 #dec_pos: (0, 102) #cond_pos 
SSC-cover: 0.6229787234042553 #test cases: 123 #adversarial examples: 24 #diff: 0.01176470727020619 #dec_layer: dense_2 #dec_pos: (0, 30) #cond_pos 
SSC-cover: 0.6232624113475177 #test cases: 124 #adversarial examples: 24 #diff: 0.03137257823757095 #dec_layer: dense_2 #dec_pos: (0, 31) #cond_pos 
SSC-cover: 0.6309219858156029 #test cases: 125 #adversarial examples: 24 #diff: 0.003921597611670435 #dec_layer: dense_1 #dec_pos: (0, 91) #cond_pos 
SSC-cover: 0.638581560283688 #test cases: 126 #adversarial examples: 24 #diff: 0.0039215980791578176 #dec_layer: dense_1 #dec_pos: (0, 109) #cond_pos 
SSC-cover: 0.6388652482269503 #test cases: 126 #adversarial examples: 25 #diff: 0.031372578471314694 #dec_layer: dense_2 #dec_pos: (0, 35) #cond_pos 
SSC-cover: 0.6391489361702127 #test cases: 127 #adversarial examples: 25 #diff: 0.02745100961011998 #dec_layer: dense_2 #dec_pos: (0, 36) #cond_pos 
SSC-cover: 0.6394326241134751 #test cases: 127 #adversarial examples: 26 #diff: 0.03529414733250935 #dec_layer: dense_2 #dec_pos: (0, 38) #cond_pos 
SSC-cover: 0.6397163120567376 #test cases: 128 #adversarial examples: 26 #diff: 0.02745100867514516 #dec_layer: dense_2 #dec_pos: (0, 41) #cond_pos 
SSC-cover: 0.6473758865248227 #test cases: 129 #adversarial examples: 26 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 50) #cond_pos 
SSC-cover: 0.6476595744680851 #test cases: 130 #adversarial examples: 26 #diff: 0.023529441216412705 #dec_layer: dense_2 #dec_pos: (0, 45) #cond_pos 
SSC-cover: 0.6553191489361702 #test cases: 131 #adversarial examples: 26 #diff: 0.0039215945730022295 #dec_layer: dense_1 #dec_pos: (0, 18) #cond_pos 
SSC-cover: 0.6553191489361702 #test cases: 131 #adversarial examples: 26 #diff: _ #dec_layer: dense_1 #dec_pos: (0, 33) #cond_pos 
SSC-cover: 0.6629787234042553 #test cases: 132 #adversarial examples: 26 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 94) #cond_pos 
SSC-cover: 0.6706382978723404 #test cases: 133 #adversarial examples: 26 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 32) #cond_pos 
SSC-cover: 0.6782978723404255 #test cases: 134 #adversarial examples: 26 #diff: 0.0039215980791578176 #dec_layer: dense_1 #dec_pos: (0, 126) #cond_pos 
SSC-cover: 0.6859574468085107 #test cases: 135 #adversarial examples: 26 #diff: 0.007843137718737125 #dec_layer: dense_1 #dec_pos: (0, 61) #cond_pos 
SSC-cover: 0.6936170212765957 #test cases: 136 #adversarial examples: 26 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 89) #cond_pos 
SSC-cover: 0.7012765957446808 #test cases: 137 #adversarial examples: 26 #diff: 0.003921598312901509 #dec_layer: dense_1 #dec_pos: (0, 26) #cond_pos 
SSC-cover: 0.708936170212766 #test cases: 138 #adversarial examples: 26 #diff: 0.003921597144182942 #dec_layer: dense_1 #dec_pos: (0, 80) #cond_pos 
SSC-cover: 0.7165957446808511 #test cases: 139 #adversarial examples: 26 #diff: 0.007843166706608784 #dec_layer: dense_1 #dec_pos: (0, 24) #cond_pos 
